MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	4	0	1	3	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	2	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	2	1	1	2
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	20	18	20	0	12	0	2	84	22	0	5	71	0	37	3	23	50	0	39	111	52	10	133	6	88	12	40	18	38	124	19	2	25	85	266	5	20	12	1	0	51	0	1	26	13	26	0	41	7	1	5	40	1	17	19	31	65	249	19	19	139	16	158	1	63	2	0	64	125	9	34	5	28	13	24	0	14	25	46	60	163	11	15	7	1	63	0	45	47	0	15	7	40	0	17	2	10	0	15	98
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2:Del:M:1	1	1	0	1	1	1	0	1	0	0	1	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	2	2	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	5	1	1	6	2	1	1	0	0	3	1	0	0	0	1	0	0	1	1	1	0	0	0	2	1	2	0	0	0	0	2	1	3	0	0	0	0	0	0	2	0
3:Del:M:1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	5	0	0	0	0	0	5	0	1	0	0	0	0	1	1	0	1	2	2	1	1	1	0	1	0	0	0	1	0	0	0	2	0	0	0	4	2	0	2	0	2	0	0	0	1	0	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	3	2	0	2	0	1	0	3	0	1	0
3:Del:M:2	0	1	1	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	0	4	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	0	1	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	4	1
4:Del:M:1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	1	1	0	0	2	0	1	0	1	0	0	1	0	1	1	0	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
4:Del:M:2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	4	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
4:Del:M:3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1
5:Del:M:1	0	4	19	6	2	0	1	31	34	4	0	1	1	18	0	0	64	7	12	15	84	1	54	0	22	31	0	0	86	18	0	0	28	2	58	0	32	3	12	12	5	2	19	16	88	40	18	28	1	53	5	0	7	8	1	4	29	3	0	1	2	0	5	42	27	1	94	0	32	1	18	5	0	3	3	20	10	26	21	4	6	15	3	0	1	0	1	0	23	1	20	0	26	6	58	0	17	1	24	6
5:Del:M:2	0	4	11	0	4	1	1	7	9	4	1	3	0	5	0	0	14	13	4	6	9	4	13	0	14	10	0	0	23	21	0	0	9	0	17	2	17	0	2	4	4	2	4	5	30	27	16	15	0	33	0	0	3	1	0	0	9	4	0	0	0	0	2	3	16	0	25	0	22	1	2	3	0	2	2	7	5	7	7	2	0	14	0	0	2	0	0	0	4	2	9	1	14	2	22	0	6	0	5	6
5:Del:M:3	0	1	1	2	2	0	2	2	2	0	0	1	0	6	0	0	8	0	2	2	9	2	4	0	4	3	0	0	14	4	0	0	1	1	8	0	2	0	1	2	1	0	3	4	7	12	10	7	1	9	4	0	5	0	0	0	1	0	0	1	0	0	0	0	16	0	4	0	2	0	0	0	0	2	0	4	0	1	5	1	1	2	0	0	0	0	0	0	1	1	7	1	4	0	6	0	4	0	1	1
5:Del:M:4	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	4	2	0	1	5	0	0	0	0	0	0	0	2	2	0	0	1	0	6	0	3	0	0	2	1	0	1	0	5	4	2	5	1	4	3	0	0	1	1	0	1	0	0	0	0	0	0	2	3	0	6	0	4	0	2	1	0	0	0	1	1	0	1	0	1	3	0	1	0	0	0	0	2	0	0	0	1	0	0	0	2	0	2	0
5:Del:M:5	0	20	5	204	95	6	1	3	8	24	3	0	40	4	0	12	7	1	4	3	2	33	16	1	3	9	21	6	4	4	15	2	22	31	67	0	7	0	0	2	127	5	1	10	25	7	44	33	19	28	2	6	22	1	9	68	5	11	2	21	0	2	54	5	45	0	6	6	7	13	8	8	16	52	21	40	79	23	30	1	0	2	0	0	194	1	6	14	1	4	4	27	5	10	4	6	9	2	4	0
