Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	1	5	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	1	4	1	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	1	0	0	3	0	0	1	1	0	0	0	0	0	1	5	5	0	1	0	1	2	1	0	3	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0
5:Ins:R:2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	1	3	0	0	0	2	0	0	3	1	0	0	0	1	0	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	1	3	0	1	1	0	1	0	1	0	0	0	1	1	0	1	3	0	1	0	3	0	0	3	0	0	3	0	0	1	0	1	0	1	0	1	1	2	0	1	1	0	1	0	0
3:Del:M:1	0	0	0	0	3	0	0	7	0	0	1	2	0	0	0	0	0	2	2	1	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	2	3	0	0	1	0	0	1	1	5	1	0	0	1	2	0	1	6	1	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1
3:Del:M:2	0	0	0	0	2	1	0	0	0	1	3	0	1	0	0	0	0	2	1	0	0	0	3	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4:Del:M:1	0	0	0	0	0	0	1	2	0	2	2	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0
4:Del:M:2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
4:Del:M:3	0	0	1	0	1	1	1	1	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0
5:Del:M:1	45	7	50	4	24	79	28	71	18	30	121	26	92	12	22	1	25	126	4	54	81	26	7	17	19	46	20	6	8	13	51	238	24	3	0	18	105	0	30	60	2	46	55	5	3	5	20	37	21	81	9	10	3	27	50	9	15	0	46	11	13	62	1	13	66	166	76	15	15	111	19	200	61	31	69	3	1	50	100	58	6	64	30	38	48	22	91	5	38	22	48	9	70	9	3	1	5	20	42	10
5:Del:M:2	0	0	3	0	10	3	6	51	2	7	10	6	6	2	6	0	9	38	0	0	14	1	2	2	6	1	3	3	2	2	0	9	4	0	2	1	1	0	3	5	0	10	1	0	3	0	3	7	3	1	12	0	0	3	3	2	5	1	7	1	0	23	2	4	19	17	0	6	0	1	4	5	12	21	2	0	0	5	13	30	0	24	13	7	3	2	0	3	1	11	8	0	1	0	0	1	0	1	2	0
5:Del:M:3	1	0	1	0	2	0	3	19	0	2	6	1	3	0	4	0	2	14	0	0	5	2	0	0	0	0	1	0	0	0	3	8	4	0	0	0	3	0	0	0	1	4	0	1	1	0	1	3	0	0	0	2	0	2	1	4	0	1	7	0	0	12	0	2	5	3	0	1	0	0	0	6	18	3	0	0	2	1	12	4	1	14	0	1	5	0	0	1	0	6	3	4	0	0	0	1	0	2	0	0
5:Del:M:4	0	0	0	0	1	1	1	5	0	2	1	1	1	0	1	2	0	4	0	0	2	1	3	0	0	0	1	1	0	0	0	3	2	1	0	0	1	0	0	1	0	1	0	1	0	0	3	1	0	0	4	3	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	0	0	0	1	0	2	4	0	0	0	1	8	0	0	10	2	8	3	1	0	1	0	0	4	1	0	0	1	0	0	1	0	0
5:Del:M:5	0	0	1	0	0	0	1	3	0	2	1	1	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	2	0	0	1	0	1	0	4	4	1	0	1	0	3	1	1	3	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
