Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	52	63	0	55	14	13	0	38	46	18	27	19	27
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	38	23	0	61	19	25	123	0	29	19	100	23	24
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	76	59	50	158	21	33	0	48	5	30	42	17	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	108	335	0	183	7	51	0	2	52	28	13	14	14
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	44	40	0	68	8	8	0	19	0	15	0	44	21
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	121	821	0	17	14	54	0	20	89	11	31	154	0
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	0	88	104	113	10	8	71	36	1	34	10	0	20
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	62	393	57	101	10	86	0	24	0	26	9	31	17
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	42	111	0	101	0	18	2	20	5	25	36	22	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	142	84	0	205	0	14	45	39	0	3	0	37	3
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	99	63	91	12	11	14	0	0	0	17	261	0	44
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	158	451	7	0	13	44	0	80	13	5	34	41	9
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	39	53	0	90	1	10	74	11	66	17	7	0	35
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	39	38	0	182	766	1	24	31	65	162	60	37	29
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	110	218	0	97	12	25	81	47	47	22	5	41	5
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	121	193	0	62	44	31	0	89	7	27	80	52	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	40	52	0	0	68	7	0	3	31	10	56	19	25
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	102	0	35	102	9	21	192	0	0	0	0	0	25
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	51	134	0	51	11	35	56	37	0	12	32	0	17
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	140	44	0	75	0	41	85	28	37	12	27	4	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	216	203	0	0	24	16	0	62	39	15	66	26	2
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	260	130	0	123	8	18	68	45	0	1	35	0	58
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	84	181	0	0	2	22	0	39	46	5	39	49	35
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	86	126	0	111	0	12	41	59	0	30	2	0	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	10	115	31	16	24	0	37	23	2	34	18	65	0
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	132	52	0	51	20	45	71	29	28	8	32	34	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	3	59	47	0	15	13	84	77	16	17	0	8	26
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	104	167	114	302	70	59	15	24	0	150	34	0	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	211	84	0	204	17	30	63	50	9	18	0	0	17
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	113	117	0	6	21	23	95	25	47	28	53	42	7
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	46	10	6	144	0	17	5	36	0	12	18	34	1
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	26	87	15	3	1	13	0	55	27	12	23	8	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	168	152	0	0	587	8	10	131	60	115	0	1	23
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	95	25	0	242	11	54	118	3	4	0	0	19	28
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	43	32	0	106	13	6	90	2	37	10	11	2	2
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	49	152	0	0	3	18	82	72	66	7	4	0	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	62	196	0	89	11	21	80	48	16	10	59	0	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	158	106	0	46	8	29	0	19	43	8	34	15	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	24	105	0	0	18	12	0	37	14	32	10	7	1
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	8	0	20	0	4	12	11	14	3	0	0	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	49	65	57	99	12	13	0	51	0	7	12	31	1
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	116	615	0	379	19	74	0	29	17	4	0	0	1
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	46	73	0	0	10	8	0	56	1	8	37	12	32
