Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	81	285	22	7	4	31	67	101	52	7	24	0	0	0	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	116	270	0	0	2	13	78	29	24	19	17	1	18	35	1
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	40	118	14	0	14	17	18	0	61	29	35	63	3	68	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	59	297	0	29	306	6	0	166	21	75	111	0	0	7	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	255	688	0	0	18	26	57	78	34	19	4	0	71	64	6
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	15	0	0	27	11	13	0	17	5	36	53	85	5	0	2
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	0	40	10	0	19	11	125	0	5	26	13	0	27	1	21
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	37	201	23	0	10	8	9	84	9	39	32	0	13	0	52
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	51	0	0	0	0	5	159	0	0	13	12	99	0	16	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	13	43	40	0	2	25	120	0	48	12	0	21	75	7	0
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	16	173	24	8	3	9	0	47	32	30	5	0	88	35	93
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	49	16	0	0	15	9	81	54	33	24	10	32	8	14	27
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	42	0	8	72	18	25	37	83	22	7	12	16	28	92	22
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	103	0	0	60	18	31	134	41	10	22	21	66	0	33	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	31	501	2	50	7	49	0	74	54	0	26	0	1	0	12
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	36	52	0	28	7	7	35	0	0	7	12	34	29	0	20
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	21	597	32	105	14	39	367	0	78	0	9	0	70	0	0
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	3	192	61	77	6	11	0	0	20	29	27	47	0	4	18
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	0	533	29	42	7	83	22	9	24	11	26	0	14	0	16
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	28	92	0	26	0	17	63	79	7	15	18	0	9	28	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	120	179	0	55	0	14	15	112	0	39	3	0	33	0	2
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	57	38	122	16	6	11	5	84	0	0	12	0	0	222	39
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	68	276	88	35	9	36	248	0	18	60	6	0	3	0	8
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	27	122	0	81	3	12	0	0	55	24	13	16	0	18	32
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	39	0	0	101	720	3	145	0	46	22	169	91	12	61	25
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	77	287	0	86	11	24	45	12	46	56	21	0	38	4	3
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	94	174	0	0	40	26	135	2	8	59	23	63	32	50	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	25	53	7	5	65	5	18	0	24	1	11	7	14	53	23
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	137	58	0	155	8	26	0	7	14	17	0	21	14	4	25
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	33	159	0	45	9	34	21	44	4	35	10	0	5	20	17
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	133	102	0	57	0	39	0	25	29	13	2	73	10	10	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	177	233	0	0	23	9	38	0	34	44	12	35	20	42	2
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	238	176	0	62	7	16	27	90	0	49	0	0	0	25	56
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	59	125	15	0	4	15	113	0	32	18	0	52	30	4	35
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	63	169	0	70	0	13	46	0	0	49	22	35	0	0	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	0	34	47	58	19	0	98	0	7	24	32	0	45	11	0
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	122	114	0	48	19	43	0	0	24	21	5	49	32	25	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	0	92	42	35	12	15	0	0	26	77	19	0	23	0	24
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	132	281	0	54	61	60	0	245	25	0	122	47	0	12	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	192	162	0	77	15	29	0	127	20	52	15	0	0	0	14
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	98	163	0	60	20	20	0	0	39	20	21	48	45	36	7
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	41	58	0	0	1	16	0	126	0	22	7	15	30	12	1
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	18	33	19	0	1	10	56	40	23	46	9	1	2	12	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	120	196	26	0	556	4	13	0	52	129	133	0	7	0	19
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	91	111	0	98	10	57	5	147	17	8	0	0	26	3	26
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	41	77	0	64	13	8	0	75	32	13	8	0	10	11	2
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	17	201	17	46	4	17	0	0	56	80	8	0	7	0	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	29	258	0	84	9	21	32	20	22	52	9	0	6	50	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	128	185	0	0	9	26	0	1	35	14	7	27	11	23	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	0	70	21	0	15	11	61	0	13	35	30	0	1	3	0
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	0	0	26	0	4	8	5	12	13	2	0	0	2	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	85	0	1	0	11	11	150	46	1	35	4	40	10	0	3
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	0	764	0	158	16	73	163	25	39	11	5	0	0	0	0
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	45	0	0	0	9	3	98	0	0	44	7	20	0	26	31
