Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	0	54	188	68	10	11	37	23	47	37	0	20
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	55	482	0	91	9	85	19	3	0	31	24	17
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	42	172	19	0	0	19	21	54	7	27	21	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	118	131	177	0	0	17	46	34	0	10	39	0
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	50	39	8	186	11	11	0	248	0	19	0	40
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	64	441	0	190	11	37	63	0	0	6	34	9
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	0	16	97	60	6	13	13	4	144	14	0	36
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	46	117	25	0	763	5	21	87	131	181	28	30
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	72	232	116	61	15	25	62	7	45	23	47	5
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	98	233	0	51	44	28	81	91	0	32	48	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	0	32	0	75	70	6	0	48	30	10	14	26
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	108	0	245	0	10	28	27	5	0	6	29	28
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	32	94	147	0	11	36	40	40	0	13	5	18
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	122	14	173	0	1	45	50	45	12	13	18	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	161	196	0	109	26	12	62	60	0	16	25	2
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	230	83	231	0	8	20	45	66	0	5	0	58
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	92	200	0	0	5	19	51	45	0	3	47	40
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	61	109	167	0	0	14	64	19	0	33	0	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	0	105	56	48	24	0	20	15	4	36	67	0
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	118	21	148	0	22	47	48	47	0	8	43	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	0	26	109	40	16	15	91	0	0	17	23	28
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	152	280	158	0	70	67	21	85	45	161	0	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	181	101	239	0	18	35	74	15	0	26	0	14
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	81	54	151	37	25	22	41	55	20	27	55	9
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	43	82	46	0	1	20	39	46	0	18	34	0
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	0	92	0	66	2	12	66	16	0	13	3	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	146	156	17	47	584	8	142	0	0	126	3	26
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	69	77	230	0	12	62	20	33	33	5	33	25
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	34	22	129	0	15	9	10	23	91	10	10	1
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	35	99	105	16	7	18	98	0	68	3	2	2
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	30	175	164	26	12	22	58	67	17	11	10	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	165	149	0	2	11	30	36	47	6	8	12	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	0	107	0	46	18	11	40	0	0	33	4	1
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	9	8	0	0	4	14	0	34	3	0	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	68	145	0	33	12	14	53	33	0	13	26	0
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	113	873	102	0	19	78	55	0	0	14	0	0
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	49	73	0	0	10	6	55	40	0	10	5	35
